timestamp,open,high,low,close,volume
2025-01-30 04:04:02.179,3197.9130946974087,3229.892225644383,3165.9339637504345,3197.9130946974087,21609498964.68607
2025-01-30 05:03:53.199,3198.2793318640856,3230.2621251827263,3166.296538545445,3198.2793318640856,23838975556.852657
2025-01-30 06:03:49.067,3189.6666411575675,3221.563307569143,3157.769974745992,3189.6666411575675,23946729070.91123
2025-01-30 07:03:42.400,3187.33683801765,3219.2102063978264,3155.4634696374733,3187.33683801765,23923736256.862953
2025-01-30 08:04:02.852,3193.403322426032,3225.3373556502925,3161.4692892017715,3193.403322426032,24034751688.540962
2025-01-30 09:04:02.444,3202.5686590364867,3234.5943456268515,3170.542972446122,3202.5686590364867,24072164208.801662
2025-01-30 10:04:01.544,3218.2572448246615,3250.439817272908,3186.074672376415,3218.2572448246615,24324495957.90012
2025-01-30 11:03:57.247,3216.3974824333927,3248.5614572577265,3184.233507609059,3216.3974824333927,24381584347.90765
2025-01-30 12:08:31.816,3219.113535318432,3251.3046706716163,3186.922399965247,3219.113535318432,24352995434.282192
2025-01-30 13:03:55.336,3219.7290440976994,3251.9263345386767,3187.5317536567222,3219.7290440976994,24208767203.34844
2025-01-30 14:03:46.006,3258.967817674567,3291.5574958513125,3226.3781394978214,3258.967817674567,24606133969.1482
2025-01-30 15:03:47.859,3270.5846570160456,3303.2905035862063,3237.878810445885,3270.5846570160456,25900575803.175613
2025-01-30 16:03:43.135,3261.6244462663503,3294.2406907290137,3229.008201803687,3261.6244462663503,26573881061.92518
2025-01-30 17:04:01.695,3274.8295666005865,3307.5778622665925,3242.0812709345805,3274.8295666005865,26569147483.392162
2025-01-30 18:04:05.431,3273.6194481077014,3306.355642588778,3240.8832536266245,3273.6194481077014,26789982309.999294
2025-01-30 19:04:01.107,3271.4577056301623,3304.172282686464,3238.7431285738608,3271.4577056301623,26301321028.363113
2025-01-30 20:03:47.505,3273.9386920077623,3306.67807892784,3241.1993050876845,3273.9386920077623,23073567605.85887
2025-01-30 21:03:53.347,3244.0670914599023,3276.5077623745015,3211.626420545303,3244.0670914599023,19866262753.988396
2025-01-30 22:03:37.790,3242.075609616321,3274.496365712484,3209.6548535201578,3242.075609616321,19832125682.09909
2025-01-30 23:08:25.769,3262.0111589484236,3294.6312705379078,3229.3910473589394,3262.0111589484236,18640653201.061382
2025-01-31 00:02:36.578,3246.117188628738,3278.5783605150255,3213.6560167424504,3246.117188628738,19057543901.30004
2025-01-31 01:04:08.128,3268.119355262439,3300.8005488150634,3235.4381617098147,3268.119355262439,19059375582.939903
2025-01-31 02:03:56.787,3270.329244872047,3303.0325373207675,3237.625952423327,3270.329244872047,19019447755.122765
2025-01-31 03:03:56.061,3247.395579941375,3279.869535740789,3214.9216241419613,3247.395579941375,18871064429.504143
2025-01-31 04:03:54.307,3231.8820186725907,3264.2008388593167,3199.5631984858646,3231.8820186725907,18615636214.628693
2025-01-31 05:04:00.639,3215.8239546643,3247.982194210943,3183.665715117657,3215.8239546643,17424973285.957054
2025-01-31 06:01:36.754,3244.7451388975105,3277.1925902864855,3212.2976875085355,3244.7451388975105,18100815366.61606
2025-01-31 07:03:54.291,3261.272820620252,3293.8855488264544,3228.6600924140494,3261.272820620252,17579836628.46083
2025-01-31 08:08:39.130,3242.0869637910237,3274.5078334289337,3209.6660941531136,3242.0869637910237,18784097418.83757
2025-01-31 09:03:49.354,3235.9896150006634,3268.34951115067,3203.629718850657,3235.9896150006634,18691882750.91977
2025-01-31 10:08:35.819,3264.1103149103064,3296.7514180594094,3231.4692117612035,3264.1103149103064,18761614237.268864
2025-01-31 11:03:53.934,3268.096102927682,3300.7770639569585,3235.415141898405,3268.096102927682,18914909169.231525
2025-01-31 12:03:58.884,3333.9276785681336,3367.266955353815,3300.5884017824524,3333.9276785681336,20296019953.222054
2025-01-31 13:03:43.527,3351.996572631252,3385.5165383575645,3318.4766069049397,3351.996572631252,22189716052.47113
2025-01-31 14:04:01.544,3353.3216390123907,3386.8548554025147,3319.788422622267,3353.3216390123907,21876583544.430115
